"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1974"	"1974"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1974"	"1974"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1974"	"1974"			3	266000	1.1 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1975"	"1975"	"Injury due to legal intervention by firearms"	"E970"	1	296000	0.3 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1975"	"1975"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1975"	"1975"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1975"	"1975"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1975"	"1975"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1975"	"1975"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1975"	"1975"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1975"	"1975"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1975"	"1975"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1975"	"1975"			1	296000	0.3 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1976"	"1976"	"Injury due to legal intervention by firearms"	"E970"	1	322000	0.3 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1976"	"1976"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1976"	"1976"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1976"	"1976"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1976"	"1976"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1976"	"1976"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1976"	"1976"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1976"	"1976"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1976"	"1976"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1976"	"1976"			1	322000	0.3 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1977"	"1977"	"Injury due to legal intervention by firearms"	"E970"	3	348000	0.9 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1977"	"1977"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1977"	"1977"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1977"	"1977"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1977"	"1977"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1977"	"1977"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1977"	"1977"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1977"	"1977"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1977"	"1977"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1977"	"1977"			3	348000	0.9 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1978"	"1978"	"Injury due to legal intervention by firearms"	"E970"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1978"	"1978"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1978"	"1978"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1978"	"1978"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1978"	"1978"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1978"	"1978"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1978"	"1978"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1978"	"1978"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1978"	"1978"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	"1978"	"1978"			0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"					15	2834866	0.5 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1968"	"1968"	"Injury due to legal intervention by firearms"	"E970"	49	10262000	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1968"	"1968"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1968"	"1968"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1968"	"1968"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1968"	"1968"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1968"	"1968"	"Injury due to legal intervention by other specified means"	"E975"	1	10262000	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1968"	"1968"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1968"	"1968"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1968"	"1968"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1968"	"1968"			50	10262000	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1969"	"1969"	"Injury due to legal intervention by firearms"	"E970"	48	10569000	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1969"	"1969"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1969"	"1969"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1969"	"1969"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1969"	"1969"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1969"	"1969"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1969"	"1969"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1969"	"1969"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1969"	"1969"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1969"	"1969"			48	10569000	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1970"	"1970"	"Injury due to legal intervention by firearms"	"E970"	52	10774861	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1970"	"1970"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1970"	"1970"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1970"	"1970"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1970"	"1970"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1970"	"1970"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1970"	"1970"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1970"	"1970"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1970"	"1970"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1970"	"1970"			52	10774861	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1971"	"1971"	"Injury due to legal intervention by firearms"	"E970"	64	11196000	0.6
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1971"	"1971"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1971"	"1971"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1971"	"1971"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1971"	"1971"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1971"	"1971"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1971"	"1971"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1971"	"1971"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1971"	"1971"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1971"	"1971"			64	11196000	0.6
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1972"	"1972"	"Injury due to legal intervention by firearms"	"E970"	42	11977000	0.4
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1972"	"1972"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1972"	"1972"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1972"	"1972"	"Injury due to legal intervention by blunt object"	"E973"	2	11977000	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1972"	"1972"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1972"	"1972"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1972"	"1972"	"Injury due to legal intervention by unspecified means"	"E976"	2	11977000	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1972"	"1972"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1972"	"1972"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1972"	"1972"			46	11977000	0.4
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1973"	"1973"	"Injury due to legal intervention by firearms"	"E970"	64	12567000	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1973"	"1973"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1973"	"1973"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1973"	"1973"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1973"	"1973"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1973"	"1973"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1973"	"1973"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1973"	"1973"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1973"	"1973"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1973"	"1973"			64	12567000	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1974"	"1974"	"Injury due to legal intervention by firearms"	"E970"	61	13115000	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1974"	"1974"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1974"	"1974"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1974"	"1974"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1974"	"1974"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1974"	"1974"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1974"	"1974"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1974"	"1974"	"Late effect of injury due to legal intervention"	"E977"	1	13115000	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1974"	"1974"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1974"	"1974"			62	13115000	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1975"	"1975"	"Injury due to legal intervention by firearms"	"E970"	62	13632000	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1975"	"1975"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1975"	"1975"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1975"	"1975"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1975"	"1975"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1975"	"1975"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1975"	"1975"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1975"	"1975"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1975"	"1975"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1975"	"1975"			62	13632000	0.5
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1976"	"1976"	"Injury due to legal intervention by firearms"	"E970"	58	14174000	0.4
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1976"	"1976"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1976"	"1976"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1976"	"1976"	"Injury due to legal intervention by blunt object"	"E973"	1	14174000	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1976"	"1976"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1976"	"1976"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1976"	"1976"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1976"	"1976"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1976"	"1976"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1976"	"1976"			59	14174000	0.4
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1977"	"1977"	"Injury due to legal intervention by firearms"	"E970"	44	14697000	0.3
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1977"	"1977"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1977"	"1977"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1977"	"1977"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1977"	"1977"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1977"	"1977"	"Injury due to legal intervention by other specified means"	"E975"	1	14697000	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1977"	"1977"	"Injury due to legal intervention by unspecified means"	"E976"	1	14697000	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1977"	"1977"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1977"	"1977"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1977"	"1977"			46	14697000	0.3
