"country_name","country_code","year","gdp_pc_ppp"
"Other small states","OSS",2004,6172.30608815464
"Pakistan","PAK",2004,3189.65565157187
"Panama","PAN",2004,9147.28617093375
"Peru","PER",2004,6156.60989494227
"Philippines","PHL",2004,4029.72334386715
"Palau","PLW",2004,13627.9061141481
"Papua New Guinea","PNG",2004,1514.70852234318
"Poland","POL",2004,13053.0185610087
"Puerto Rico","PRI",2004,32120.3045664311
"Portugal","PRT",2004,20303.0480664551
"Paraguay","PRY",2004,5170.46800588147
"Pacific island small states","PSS",2004,4030.19217384143
"Qatar","QAT",2004,110030.143213988
"Romania","ROU",2004,8864.75782032417
"Russian Federation","RUS",2004,10248.9156247418
"Rwanda","RWA",2004,800.101365812674
"South Asia","SAS",2004,2559.23865392869
"Saudi Arabia","SAU",2004,31993.1052674735
"Sudan","SDN",2004,2340.37423056121
"Senegal","SEN",2004,1767.15205488646
"Singapore","SGP",2004,50703.6017342507
"Solomon Islands","SLB",2004,1331.17733793006
"Sierra Leone","SLE",2004,994.519228006007
"El Salvador","SLV",2004,5773.66186726977
"Serbia","SRB",2004,8109.3453731866
"Sub-Saharan Africa (developing only)","SSA",2004,2326.00585716438
"Sub-Saharan Africa (all income levels)","SSF",2004,2346.1047143078
"Small states","SST",2004,7299.73685158893
"Sao Tome and Principe","STP",2004,2019.38165283658
"Suriname","SUR",2004,10209.7666495717
"Slovak Republic","SVK",2004,15015.9278670219
"Slovenia","SVN",2004,22695.5313952738
"Sweden","SWE",2004,34268.9976028748
"Swaziland","SWZ",2004,5292.00348733234
"Seychelles","SYC",2004,14071.1073770446
"Chad","TCD",2004,1373.28275774473
"Togo","TGO",2004,1059.54166865696
"Thailand","THA",2004,9054.32275022019
"Tajikistan","TJK",2004,1419.22269734013
"Turkmenistan","TKM",2004,5017.57222808742
"Timor-Leste","TLS",2004,1073.32697045348
"Tonga","TON",2004,4289.68704684512
"Trinidad and Tobago","TTO",2004,20852.9353284463
"Tunisia","TUN",2004,7304.63808534816
"Turkey","TUR",2004,10301.3711918374
"Tuvalu","TUV",2004,2698.650741765
"Tanzania","TZA",2004,1502.86234540937
"Uganda","UGA",2004,1021.59057735879
"Ukraine","UKR",2004,6066.80872824772
"Upper middle income","UMC",2004,6708.88842225016
"Uruguay","URY",2004,10184.398640552
"United States","USA",2004,41921.7141351042
"Uzbekistan","UZB",2004,2480.42376559754
"St. Vincent and the Grenadines","VCT",2004,7864.99439717275
"Venezuela, RB","VEN",2004,11920.8197397763
"Vietnam","VNM",2004,2827.88149296109
"Vanuatu","VUT",2004,2192.75651846901
"West Bank and Gaza","PSE",2004,3590.85289783838
"World","WLD",2004,9356.11470053319
"Samoa","WSM",2004,4456.48697619737
"Yemen, Rep.","YEM",2004,3603.19001260919
"South Africa","ZAF",2004,9242.89836502124
"Congo, Dem. Rep.","COD",2004,503.566500136683
"Zambia","ZMB",2004,2162.84349138108
"Zimbabwe","ZWE",2004,1547.57852853561
"Afghanistan","AFG",2005,1020.07279107041
"Angola","AGO",2005,4155.50302347808
"Albania","ALB",2005,6365.68088362333
"Arab World","ARB",2005,11406.4752621799
"United Arab Emirates","ARE",2005,91102.6829095127
"Armenia","ARM",2005,4715.94103044422
"Antigua and Barbuda","ATG",2005,19065.8463761301
"Australia","AUS",2005,32571.8201206212
"Austria","AUT",2005,34691.2089614866
"Azerbaijan","AZE",2005,7168.6909933618
"Burundi","BDI",2005,615.944543642419
"Belgium","BEL",2005,33007.8069639739
"Benin","BEN",2005,1410.18911017474
"Burkina Faso","BFA",2005,1131.84565835271
"Bangladesh","BGD",2005,1722.53279211735
"Bulgaria","BGR",2005,9947.10586168254
"Bahrain","BHR",2005,39202.1189087239
"Bahamas, The","BHS",2005,22628.7433217463
"Bosnia and Herzegovina","BIH",2005,6154.41539657692
"Belarus","BLR",2005,9661.43504774447
"Belize","BLZ",2005,7302.47043303706
"Bermuda","BMU",2005,49874.087703949
"Bolivia","BOL",2005,4076.29279216927
"Brazil","BRA",2005,10547.0969526645
"Barbados","BRB",2005,13502.7422196532
"Brunei Darussalam","BRN",2005,66277.2145387425
"Bhutan","BTN",2005,4064.59805137741
"Botswana","BWA",2005,10227.1949380953
"Central African Republic","CAF",2005,627.704578212284
"Canada","CAN",2005,35973.4915112799
"Central Europe and the Baltics","CEB",2005,14260.0864824346
"Switzerland","CHE",2005,39152.8734196707
"Chile","CHL",2005,12773.4183706063
"China","CHN",2005,4956.94828283294
"Cote d'Ivoire","CIV",2005,2517.66293267885
"Cameroon","CMR",2005,2254.71750162059
"Congo, Rep.","COG",2005,4431.83843088426
"Colombia","COL",2005,8267.23311269929
"Comoros","COM",2005,1287.85072745379
"Cabo Verde","CPV",2005,4098.95622173544
"Costa Rica","CRI",2005,9463.82401125813
"Caribbean small states","CSS",2005,11479.3910913493
"Cuba","CUB",2005,12515.6590480758
"Cyprus","CYP",2005,24408.2280232324
"Czech Republic","CZE",2005,22286.457189578
"Germany","DEU",2005,32141.5322066069
"Djibouti","DJI",2005,1994.15202977184
"Dominica","DMA",2005,7802.70880644537
"Denmark","DNK",2005,34079.9597620429
"Dominican Republic","DOM",2005,7817.64935890905
"Algeria","DZA",2005,10752.7846215075
"East Asia & Pacific (developing only)","EAP",2005,5065.42527516687
"East Asia & Pacific (all income levels)","EAS",2005,7782.51848138783
"Europe & Central Asia (developing only)","ECA",2005,8497.13009123371
"Europe & Central Asia (all income levels)","ECS",2005,20324.4644566641
"Ecuador","ECU",2005,7640.49152345963
"Egypt, Arab Rep.","EGY",2005,7622.31239294708
"Euro area","EMU",2005,29996.0470855755
"Eritrea","ERI",2005,1185.81299723249
"Spain","ESP",2005,27868.9519489624
"Estonia","EST",2005,16557.3702021268
"Ethiopia","ETH",2005,656.857061350261
"European Union","EUU",2005,27685.9681415372
"Fragile and conflict affected situations","FCS",2005,2739.07624773965
"Finland","FIN",2005,32065.1707160028
"Fiji","FJI",2005,6382.7217633054
"France","FRA",2005,30377.0559848493
"Micronesia, Fed. Sts.","FSM",2005,2939.34603936321
"Gabon","GAB",2005,15032.3335004048
"United Kingdom","GBR",2005,34525.4057954257
"Georgia","GEO",2005,4199.16121855366
"Ghana","GHA",2005,2244.37080269072
"Guinea","GIN",2005,1077.43734692695
"Gambia, The","GMB",2005,1382.00104318054
"Guinea-Bissau","GNB",2005,1156.14256350152
"Equatorial Guinea","GNQ",2005,32259.1360159405
"Greece","GRC",2005,25143.1988081536
"Grenada","GRD",2005,10589.2837876424
"Guatemala","GTM",2005,5765.27696162903
"Guyana","GUY",2005,4576.66491241678
"High income","HIC",2005,31344.0864446412
"Hong Kong SAR, China","HKG",2005,36445.1542543233
"Honduras","HND",2005,3518.1878609639
"Heavily indebted poor countries (HIPC)","HPC",2005,1409.58313150159
"Croatia","HRV",2005,15535.4919979509
"Haiti","HTI",2005,1390.99652784435
"Hungary","HUN",2005,17215.8741312626
"Indonesia","IDN",2005,5796.10844961163
"India","IND",2005,2904.31235036374
"Ireland","IRL",2005,40250.6639319249
"Iran, Islamic Rep.","IRN",2005,11742.0246746749
"Iraq","IRQ",2005,9338.33503017565
"Iceland","ISL",2005,35986.3893968247
"Israel","ISR",2005,24603.7606819971
"Italy","ITA",2005,29666.3620738901
"Jordan","JOR",2005,8273.49903206004
"Japan","JPN",2005,30441.3480837946
"Kazakhstan","KAZ",2005,13906.3292567482
"Kenya","KEN",2005,1994.40315655875
"Kyrgyz Republic","KGZ",2005,2110.2426913188
"Cambodia","KHM",2005,1742.01089277324
"Kiribati","KIR",2005,1595.3852620061
"St. Kitts and Nevis","KNA",2005,18753.9670827873
"Korea, Rep.","KOR",2005,24219.788858625
"Kosovo","",2005,6024.48808055765
"Kuwait","KWT",2005,82070.9115475545
"Latin America & Caribbean (developing only)","LAC",2005,10071.8288627628
"Lao PDR","LAO",2005,2609.06570076969
"Lebanon","LBN",2005,10913.8427436435
"Liberia","LBR",2005,418.835034572656
"Libya","LBY",2005,23288.2585185896
"St. Lucia","LCA",2005,9044.38572591513
"Latin America & Caribbean (all income levels)","LCN",2005,10394.7371447517
"Least developed countries: UN classification","LDC",2005,1443.98674589082
"Low income","LIC",2005,1236.04066883994
"Sri Lanka","LKA",2005,5202.1025244891
"Lower middle income","LMC",2005,3657.15626806387
"Low & middle income","LMY",2005,4940.15405276625
"Lesotho","LSO",2005,1618.83461788319
"Lithuania","LTU",2005,14658.6844023909
"Luxembourg","LUX",2005,67166.5837107355
"Latvia","LVA",2005,13399.9742357804
"Macao SAR, China","MAC",2005,57227.6849234243
"Morocco","MAR",2005,4775.25086643715
"Moldova","MDA",2005,2944.827765333
"Madagascar","MDG",2005,1240.25548412166
"Maldives","MDV",2005,6801.32080475066
"Middle East & North Africa (all income levels)","MEA",2005,12868.2919982009
"Mexico","MEX",2005,11963.6387928895
"Marshall Islands","MHL",2005,2913.00648271218
"Middle income","MIC",2005,5527.17846565576
"Macedonia, FYR","MKD",2005,7676.89128085005
"Mali","MLI",2005,1320.17238304008
"Malta","MLT",2005,21018.8451222848
"Middle East & North Africa (developing only)","MNA",2005,8802.46654473205
"Montenegro","MNE",2005,8384.50055898482
"Mongolia","MNG",2005,4522.74134733651
"Mozambique","MOZ",2005,688.427231222862
"Mauritania","MRT",2005,2273.95886772287
"Mauritius","MUS",2005,11352.7946519945
"Malawi","MWI",2005,542.222294084951
"Malaysia","MYS",2005,15962.6755605334
"North America","NAC",2005,43487.6188920681
"Namibia","NAM",2005,6480.01157734729
"Niger","NER",2005,701.688039914668
"Nigeria","NGA",2005,3677.14118919931
"Nicaragua","NIC",2005,3392.18234169335
"Netherlands","NLD",2005,36967.6409693693
"High income: nonOECD","NOC",2005,21244.7638707352
"Norway","NOR",2005,47626.2816594012
"Nepal","NPL",2005,1520.27367744528
"New Zealand","NZL",2005,25469.0836621931
"High income: OECD","OEC",2005,33770.07757384
"OECD members","OED",2005,30358.134806506
"Oman","OMN",2005,36867.7225821404
"Other small states","OSS",2005,6587.66631787427
"Pakistan","PAK",2005,3481.41979658711
"Panama","PAN",2005,9932.32607021166
"Peru","PER",2005,6676.25279473322
"Philippines","PHL",2005,4277.34736872422
"Palau","PLW",2005,14100.5930546794
"Papua New Guinea","PNG",2005,1622.40573941974
"Poland","POL",2005,13806.8284829299
"Puerto Rico","PRI",2005,33390.2809379846
"Portugal","PRT",2005,22072.6507506885
"Paraguay","PRY",2005,5348.33997813972
"Pacific island small states","PSS",2005,4186.33053342431
"Qatar","QAT",2005,107097.305089751
"Romania","ROU",2005,9524.45713848717
"Russian Federation","RUS",2005,11855.7972899572
"Rwanda","RWA",2005,866.530093439021
"South Asia","SAS",2005,2829.07219068234
"Saudi Arabia","SAU",2005,34197.9314183462
"Sudan","SDN",2005,2523.43213563634
"Senegal","SEN",2005,1874.72242328487
"Singapore","SGP",2005,54947.3552090331
"Solomon Islands","SLB",2005,1413.06037800048
"Sierra Leone","SLE",2005,1030.88300817495
"El Salvador","SLV",2005,6149.1236297464
"Serbia","SRB",2005,8860.55613042103
"Sub-Saharan Africa (developing only)","SSA",2005,2463.46668138604
"Sub-Saharan Africa (all income levels)","SSF",2005,2487.2697444377
"Small states","SST",2005,7786.78634063016
"Sao Tome and Principe","STP",2005,2066.67708757256
"Suriname","SUR",2005,10884.6845893227
"Slovak Republic","SVK",2005,16574.0334566385
"Slovenia","SVN",2005,23887.7807471623
"Sweden","SWE",2005,34332.3259363865
"Swaziland","SWZ",2005,5546.72637003093
"Seychelles","SYC",2005,15755.3744150087
"Chad","TCD",2005,1605.1197426624
"Togo","TGO",2005,1078.10335091873
"Thailand","THA",2005,9705.54937471841
"Tajikistan","TJK",2005,1530.47761007476
"Turkmenistan","TKM",2005,5791.51078786267
"Timor-Leste","TLS",2005,1157.93889111113
"Tonga","TON",2005,4504.42496678074
"Trinidad and Tobago","TTO",2005,22649.6198546431
"Tunisia","TUN",2005,7752.19034663652
"Turkey","TUR",2005,11532.445152283
"Tuvalu","TUV",2005,2666.91440296173
"Tanzania","TZA",2005,1620.17702890357
"Uganda","UGA",2005,1083.84064914067
"Ukraine","UKR",2005,6478.35581654964
"Upper middle income","UMC",2005,7411.2737944645
"Uruguay","URY",2005,11291.7227247398
"United States","USA",2005,44307.8326033388
"Uzbekistan","UZB",2005,2707.75194783553
"St. Vincent and the Grenadines","VCT",2005,8305.68777245058
"Venezuela, RB","VEN",2005,13337.9198431036
"Vietnam","VNM",2005,3102.73784025693
"Vanuatu","VUT",2005,2323.67173713227
"West Bank and Gaza","PSE",2005,4011.94588577503
"World","WLD",2005,9994.62768507171
"Samoa","WSM",2005,4760.85282139961
"Yemen, Rep.","YEM",2005,3824.31684719346
"South Africa","ZAF",2005,9911.89956204367
"Congo, Dem. Rep.","COD",2005,535.923639902012
"Zambia","ZMB",2005,2332.30495979548
"Zimbabwe","ZWE",2005,1504.05990034803
"Afghanistan","AFG",2006,1076.46137755223
"Angola","AGO",2006,4996.76653548488
"Albania","ALB",2006,7181.09419201385
"Arab World","ARB",2006,12284.7409390039
"United Arab Emirates","ARE",2006,87766.147264222
"Armenia","ARM",2006,5524.41541067862
"Antigua and Barbuda","ATG",2006,22039.7279330081
"Australia","AUS",2006,34325.0175743595
"Austria","AUT",2006,37649.5289771786
"Azerbaijan","AZE",2006,9829.6337757268
"Burundi","BDI",2006,646.417177448719
"Belgium","BEL",2006,35169.0313592112
"Benin","BEN",2006,1461.39683353618
"Burkina Faso","BFA",2006,1203.6807835769
"Bangladesh","BGD",2006,1870.5200355652
"Bulgaria","BGR",2006,11229.4346073519
"Bahrain","BHR",2006,39789.7988695571
"Bahamas, The","BHS",2006,23445.7250984362
"Bosnia and Herzegovina","BIH",2006,7086.91193401818
"Belarus","BLR",2006,11021.4934527608
"Belize","BLZ",2006,7672.40790036673
"Bermuda","BMU",2006,53946.5214068492
"Bolivia","BOL",2006,4327.85538920643
"Brazil","BRA",2006,11181.592237074
"Barbados","BRB",2006,14639.4336442598
"Brunei Darussalam","BRN",2006,70008.5010713861
"Bhutan","BTN",2006,4374.5692893203
"Botswana","BWA",2006,11259.6788122344
"Central African Republic","CAF",2006,683.875849334536
"Canada","CAN",2006,37822.2482362751
"Central Europe and the Baltics","CEB",2006,15905.3201318346
"Switzerland","CHE",2006,43377.7759016363
"Chile","CHL",2006,15428.7597973258
"China","CHN",2006,5724.9167282411
"Cote d'Ivoire","CIV",2006,2594.33996354223
"Cameroon","CMR",2006,2337.81737765285
"Congo, Rep.","COG",2006,4714.78965390561
"Colombia","COL",2006,8955.70534736626
"Comoros","COM",2006,1327.67170508505
"Cabo Verde","CPV",2006,4531.10346846055
"Costa Rica","CRI",2006,10436.2941032443
"Caribbean small states","CSS",2006,12936.6774104254
"Cuba","CUB",2006,14445.2908063365
"Cyprus","CYP",2006,26337.0820633757
"Czech Republic","CZE",2006,24415.8833003245
"Germany","DEU",2006,34667.6486449271
"Djibouti","DJI",2006,2124.12197806139
"Dominica","DMA",2006,8417.55196881496
"Denmark","DNK",2006,37189.6598813732
"Dominican Republic","DOM",2006,8789.92667209242
"Algeria","DZA",2006,11093.2174770792
"East Asia & Pacific (developing only)","EAP",2006,5719.34711016704
"East Asia & Pacific (all income levels)","EAS",2006,8541.18925133728
"Europe & Central Asia (developing only)","ECA",2006,9643.44614130317
"Europe & Central Asia (all income levels)","ECS",2006,22507.3042055131
"Ecuador","ECU",2006,8077.65011398692
"Egypt, Arab Rep.","EGY",2006,8254.75285098581
"Euro area","EMU",2006,32473.9987748017
"Eritrea","ERI",2006,1166.90584160119
"Spain","ESP",2006,30879.856395603
"Estonia","EST",2006,19305.6985822034
"Ethiopia","ETH",2006,730.047889678716
"European Union","EUU",2006,30013.9035614391
"Fragile and conflict affected situations","FCS",2006,2945.0367318171
"Finland","FIN",2006,34523.7075112213
"Fiji","FJI",2006,6655.63472202883
"France","FRA",2006,32288.8040271545
"Micronesia, Fed. Sts.","FSM",2006,3039.38473784662
"Gabon","GAB",2006,15306.2773880078
"United Kingdom","GBR",2006,36832.9404054756
"Georgia","GEO",2006,4694.9445312302
"Ghana","GHA",2006,2398.177000991
"Guinea","GIN",2006,1112.4163297549
"Gambia, The","GMB",2006,1396.00392094325
"Guinea-Bissau","GNB",2006,1193.06052632412
"Equatorial Guinea","GNQ",2006,30740.7215976319
"Greece","GRC",2006,28012.8524509004
"Grenada","GRD",2006,10447.5793297824
"Guatemala","GTM",2006,6109.65262660167
"Guyana","GUY",2006,4438.83377563895
"High income","HIC",2006,33679.6880803698
"Hong Kong SAR, China","HKG",2006,39949.6705585573
"Honduras","HND",2006,3788.34239580676
"Heavily indebted poor countries (HIPC)","HPC",2006,1502.08606530461
"Croatia","HRV",2006,17019.7205878726
"Haiti","HTI",2006,1446.09823973003
"Hungary","HUN",2006,18583.6234627436
"Indonesia","IDN",2006,6213.50726697499
"India","IND",2006,3224.70242006195
"Ireland","IRL",2006,43714.3838270199
"Iran, Islamic Rep.","IRN",2006,12667.4067515036
"Iraq","IRQ",2006,10343.5139231852
"Iceland","ISL",2006,36880.2981780975
"Israel","ISR",2006,25379.7364417556
"Italy","ITA",2006,31988.0866632388
"Jamaica","JAM",2006,8217.37038110808
"Jordan","JOR",2006,9009.81490319123
"Japan","JPN",2006,31790.6501612767
"Kazakhstan","KAZ",2006,15700.4841259656
"Kenya","KEN",2006,2128.04809737921
"Kyrgyz Republic","KGZ",2006,2218.6085736214
"Cambodia","KHM",2006,1959.80348149658
"Kiribati","KIR",2006,1544.92805225898
"St. Kitts and Nevis","KNA",2006,20186.9733384991
"Korea, Rep.","KOR",2006,25863.2152320764
"Kosovo","",2006,6548.04187633203
"Kuwait","KWT",2006,86397.3626528886
"Latin America & Caribbean (developing only)","LAC",2006,10897.0053424519
"Lao PDR","LAO",2006,2868.88323446253
"Lebanon","LBN",2006,11169.1405743982
"Liberia","LBR",2006,457.822767889103
"Libya","LBY",2006,25008.8390561255
"St. Lucia","LCA",2006,9952.47407245108
"Latin America & Caribbean (all income levels)","LCN",2006,11281.155026613
"Least developed countries: UN classification","LDC",2006,1560.86005384435
"Low income","LIC",2006,1324.40598318756
"Sri Lanka","LKA",2006,5710.93799100759
"Lower middle income","LMC",2006,3988.83023936486
"Low & middle income","LMY",2006,5453.79988721417
"Lesotho","LSO",2006,1727.39242677935
"Lithuania","LTU",2006,16756.7376523108
"Luxembourg","LUX",2006,77104.7577063805
"Latvia","LVA",2006,15469.2941674585
"Macao SAR, China","MAC",2006,65853.6412247737
"Morocco","MAR",2006,5254.04745195172
"Moldova","MDA",2006,3189.98993202209
"Madagascar","MDG",2006,1304.37463761789
"Maldives","MDV",2006,8238.05199507637
"Middle East & North Africa (all income levels)","MEA",2006,13834.7269067943
"Mexico","MEX",2006,13079.6478220541
"Marshall Islands","MHL",2006,3058.73452265391
"Middle income","MIC",2006,6114.0908121303
"Macedonia, FYR","MKD",2006,8562.08437658634
"Mali","MLI",2006,1431.40942991399
"Malta","MLT",2006,22291.3360688937
"Middle East & North Africa (developing only)","MNA",2006,9440.56962231224
"Montenegro","MNE",2006,10497.8512539557
"Mongolia","MNG",2006,4995.37400491635
"Mozambique","MOZ",2006,734.276179683771
"Mauritania","MRT",2006,2538.23111938724
"Mauritius","MUS",2006,12107.0462373768
"Malawi","MWI",2006,554.003057286918
"Malaysia","MYS",2006,17053.0217416708
"North America","NAC",2006,45590.9044972157
"Namibia","NAM",2006,7061.34980084865
"Niger","NER",2006,737.462336815571
"Nigeria","NGA",2006,3994.64344472448
"Nicaragua","NIC",2006,3595.66342770606
"Netherlands","NLD",2006,40434.1000094296
"High income: nonOECD","NOC",2006,24423.1020185711
"Norway","NOR",2006,53871.1636442548
"Nepal","NPL",2006,1598.11129965178
"New Zealand","NZL",2006,27362.4788917695
"High income: OECD","OEC",2006,35921.9230490709
"OECD members","OED",2006,32354.1442394455
"Oman","OMN",2006,39531.6006029505
"Other small states","OSS",2006,6957.25731176879
"Pakistan","PAK",2006,3740.60786464313
"Panama","PAN",2006,10907.8150287849
